2026-02-05 19:53:29 | INFO | {"event": "ANSWER_REJECTION", "query_id": "6135178f", "bot": "BOT-3", "timestamp": "2026-02-05T14:23:29.027969", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 12:30:23 | INFO | {"event": "ROUTING_DECISION", "query_id": "fdfa43fd", "timestamp": "2026-02-06T07:00:23.735918", "query": "i dont need your he", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "Cross-domain Queries", "confidence": 0.1801, "probabilities": {"Academic Affairs": 0.1584, "Admissions & Registrations": 0.1069, "Campus Life": 0.1299, "Cross-domain Queries": 0.1801, "Financial Matters": 0.1146, "General Information": 0.1662, "Student Services": 0.144}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.1801 < 0.45)"}
2026-02-06 12:30:23 | INFO | {"event": "LATENCY", "query_id": "fdfa43fd", "timestamp": "2026-02-06T07:00:23.737010", "latency": {"total_ms": 13, "stages": {"validation": 1, "scope_check": 1, "classification": 4, "routing": 1, "answer_generation": 3}}}
2026-02-06 12:31:22 | INFO | {"event": "ROUTING_DECISION", "query_id": "04a5a576", "timestamp": "2026-02-06T07:01:22.344429", "query": "i am from a obc baclground, how much do i need to pay for my BTECH in civil engg.", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "Financial Matters", "confidence": 0.7082, "probabilities": {"Academic Affairs": 0.0854, "Admissions & Registrations": 0.0276, "Campus Life": 0.0271, "Cross-domain Queries": 0.0622, "Financial Matters": 0.7082, "General Information": 0.0298, "Student Services": 0.0598}}, "routed_to": "BOT-1", "similarity_score": null, "reason": "Medium confidence (0.7082) + rule category"}
2026-02-06 12:31:22 | INFO | {"event": "LATENCY", "query_id": "04a5a576", "timestamp": "2026-02-06T07:01:22.348469", "latency": {"total_ms": 31, "stages": {"validation": 0, "scope_check": 4, "classification": 8, "routing": 1, "answer_generation": 10}}}
2026-02-06 13:25:37 | INFO | {"event": "ROUTING_DECISION", "query_id": "190d92e4", "timestamp": "2026-02-06T07:55:37.982135", "query": "hello", "validation": "FAILED", "scope": "NOT_CHECKED", "classifier": {"category": "NONE", "confidence": 0.0, "probabilities": {}}, "routed_to": "NONE", "similarity_score": null, "reason": "Please provide more detail. Example: 'What is the hostel fee?'"}
2026-02-06 13:25:37 | INFO | {"event": "LATENCY", "query_id": "190d92e4", "timestamp": "2026-02-06T07:55:37.984144", "latency": {"total_ms": 22, "stages": {}}}
2026-02-06 13:25:47 | INFO | {"event": "ROUTING_DECISION", "query_id": "8b57af6f", "timestamp": "2026-02-06T07:55:47.711304", "query": "what is college fee", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "Financial Matters", "confidence": 0.545, "probabilities": {"Academic Affairs": 0.0392, "Admissions & Registrations": 0.1793, "Campus Life": 0.0338, "Cross-domain Queries": 0.0264, "Financial Matters": 0.545, "General Information": 0.0882, "Student Services": 0.0882}}, "routed_to": "BOT-1", "similarity_score": null, "reason": "Medium confidence (0.5450) + rule category"}
2026-02-06 13:25:47 | INFO | {"event": "LATENCY", "query_id": "8b57af6f", "timestamp": "2026-02-06T07:55:47.718846", "latency": {"total_ms": 112, "stages": {"validation": 3, "scope_check": 6, "classification": 55, "routing": 8, "answer_generation": 25}}}
2026-02-06 13:25:58 | INFO | {"event": "ANSWER_REJECTION", "query_id": "b886298e", "bot": "BOT-3", "timestamp": "2026-02-06T07:55:58.629691", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 13:25:58 | INFO | {"event": "ROUTING_DECISION", "query_id": "b886298e", "timestamp": "2026-02-06T07:55:58.629691", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 13:25:58 | INFO | {"event": "LATENCY", "query_id": "b886298e", "timestamp": "2026-02-06T07:55:58.638669", "latency": {"total_ms": 62, "stages": {"validation": 0, "scope_check": 6, "classification": 22, "routing": 8, "answer_generation": 9}}}
2026-02-06 19:13:43 | INFO | {"event": "ANSWER_REJECTION", "query_id": "5d76516a", "bot": "BOT-3", "timestamp": "2026-02-06T13:43:43.913152", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:13:43 | INFO | {"event": "ROUTING_DECISION", "query_id": "5d76516a", "timestamp": "2026-02-06T13:43:43.919249", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 19:13:43 | INFO | {"event": "LATENCY", "query_id": "5d76516a", "timestamp": "2026-02-06T13:43:43.922241", "latency": {"total_ms": 7860, "stages": {"validation": 11, "scope_check": 7, "classification": 483, "routing": 3, "answer_generation": 7324}}}
2026-02-06 19:13:50 | INFO | {"event": "ANSWER_REJECTION", "query_id": "fa1793e4", "bot": "BOT-3", "timestamp": "2026-02-06T13:43:50.711478", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:13:50 | INFO | {"event": "ROUTING_DECISION", "query_id": "fa1793e4", "timestamp": "2026-02-06T13:43:50.735863", "query": "how much is the fee", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "Financial Matters", "confidence": 0.6635, "probabilities": {"Academic Affairs": 0.0524, "Admissions & Registrations": 0.1238, "Campus Life": 0.0215, "Cross-domain Queries": 0.0397, "Financial Matters": 0.6635, "General Information": 0.0275, "Student Services": 0.0715}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Medium confidence (0.6635) + rule category"}
2026-02-06 19:13:50 | INFO | {"event": "LATENCY", "query_id": "fa1793e4", "timestamp": "2026-02-06T13:43:50.746908", "latency": {"total_ms": 92, "stages": {"validation": 1, "scope_check": 6, "classification": 9, "routing": 2, "answer_generation": 57}}}
2026-02-06 19:17:02 | INFO | {"event": "ANSWER_REJECTION", "query_id": "1784f57d", "bot": "BOT-3", "timestamp": "2026-02-06T13:47:02.091631", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:17:02 | INFO | {"event": "ROUTING_DECISION", "query_id": "1784f57d", "timestamp": "2026-02-06T13:47:02.095815", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 19:17:02 | INFO | {"event": "LATENCY", "query_id": "1784f57d", "timestamp": "2026-02-06T13:47:02.104102", "latency": {"total_ms": 44, "stages": {"validation": 2, "scope_check": 3, "classification": 9, "routing": 3, "answer_generation": 14}}}
2026-02-06 19:19:22 | INFO | {"event": "ANSWER_REJECTION", "query_id": "b908c6ca", "bot": "BOT-3", "timestamp": "2026-02-06T13:49:22.353835", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:19:22 | INFO | {"event": "ROUTING_DECISION", "query_id": "b908c6ca", "timestamp": "2026-02-06T13:49:22.358443", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 19:19:22 | INFO | {"event": "LATENCY", "query_id": "b908c6ca", "timestamp": "2026-02-06T13:49:22.363839", "latency": {"total_ms": 36, "stages": {"validation": 2, "scope_check": 3, "classification": 9, "routing": 5, "answer_generation": 8}}}
2026-02-06 19:19:30 | INFO | {"event": "ANSWER_REJECTION", "query_id": "71f5fb05", "bot": "BOT-3", "timestamp": "2026-02-06T13:49:30.664481", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:19:30 | INFO | {"event": "ROUTING_DECISION", "query_id": "71f5fb05", "timestamp": "2026-02-06T13:49:30.673017", "query": "how much is the fees in the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "Financial Matters", "confidence": 0.5052, "probabilities": {"Academic Affairs": 0.0424, "Admissions & Registrations": 0.1108, "Campus Life": 0.0731, "Cross-domain Queries": 0.0143, "Financial Matters": 0.5052, "General Information": 0.1907, "Student Services": 0.0636}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Medium confidence (0.5052) + rule category"}
2026-02-06 19:19:30 | INFO | {"event": "LATENCY", "query_id": "71f5fb05", "timestamp": "2026-02-06T13:49:30.679288", "latency": {"total_ms": 55, "stages": {"validation": 2, "scope_check": 1, "classification": 14, "routing": 2, "answer_generation": 24}}}
2026-02-06 19:19:39 | INFO | {"event": "ANSWER_REJECTION", "query_id": "e1194f8b", "bot": "BOT-3", "timestamp": "2026-02-06T13:49:39.140570", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:19:39 | INFO | {"event": "ROUTING_DECISION", "query_id": "e1194f8b", "timestamp": "2026-02-06T13:49:39.144565", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 19:19:39 | INFO | {"event": "LATENCY", "query_id": "e1194f8b", "timestamp": "2026-02-06T13:49:39.149369", "latency": {"total_ms": 44, "stages": {"validation": 2, "scope_check": 3, "classification": 4, "routing": 7, "answer_generation": 17}}}
2026-02-06 19:19:46 | INFO | {"event": "ANSWER_REJECTION", "query_id": "262cc872", "bot": "BOT-3", "timestamp": "2026-02-06T13:49:46.405680", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:19:46 | INFO | {"event": "ROUTING_DECISION", "query_id": "262cc872", "timestamp": "2026-02-06T13:49:46.408918", "query": "what is the location of college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.6695, "probabilities": {"Academic Affairs": 0.0496, "Admissions & Registrations": 0.0648, "Campus Life": 0.0855, "Cross-domain Queries": 0.0167, "Financial Matters": 0.0394, "General Information": 0.6695, "Student Services": 0.0744}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Unknown category: General Information"}
2026-02-06 19:19:46 | INFO | {"event": "LATENCY", "query_id": "262cc872", "timestamp": "2026-02-06T13:49:46.413920", "latency": {"total_ms": 420, "stages": {"validation": 3, "scope_check": 5, "classification": 11, "routing": 377, "answer_generation": 13}}}
2026-02-06 19:27:19 | INFO | {"event": "ANSWER_REJECTION", "query_id": "fefc230e", "bot": "BOT-3", "timestamp": "2026-02-06T13:57:19.013626", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:27:19 | INFO | {"event": "ROUTING_DECISION", "query_id": "fefc230e", "timestamp": "2026-02-06T13:57:19.016623", "query": "what is college location", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.6695, "probabilities": {"Academic Affairs": 0.0496, "Admissions & Registrations": 0.0648, "Campus Life": 0.0855, "Cross-domain Queries": 0.0167, "Financial Matters": 0.0394, "General Information": 0.6695, "Student Services": 0.0744}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Unknown category: General Information"}
2026-02-06 19:27:19 | INFO | {"event": "LATENCY", "query_id": "fefc230e", "timestamp": "2026-02-06T13:57:19.020077", "latency": {"total_ms": 60, "stages": {"validation": 2, "scope_check": 5, "classification": 8, "routing": 24, "answer_generation": 12}}}
2026-02-06 19:27:23 | INFO | {"event": "ROUTING_DECISION", "query_id": "1fff9b33", "timestamp": "2026-02-06T13:57:23.667457", "query": "hello", "validation": "FAILED", "scope": "NOT_CHECKED", "classifier": {"category": "NONE", "confidence": 0.0, "probabilities": {}}, "routed_to": "NONE", "similarity_score": null, "reason": "Please provide more detail. Example: 'What is the hostel fee?'"}
2026-02-06 19:27:23 | INFO | {"event": "LATENCY", "query_id": "1fff9b33", "timestamp": "2026-02-06T13:57:23.668942", "latency": {"total_ms": 4, "stages": {}}}
2026-02-06 19:27:29 | INFO | {"event": "ANSWER_REJECTION", "query_id": "d6430f9b", "bot": "BOT-3", "timestamp": "2026-02-06T13:57:29.961463", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:27:29 | INFO | {"event": "ROUTING_DECISION", "query_id": "d6430f9b", "timestamp": "2026-02-06T13:57:29.965616", "query": "what is hostel fee", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "Financial Matters", "confidence": 0.5576, "probabilities": {"Academic Affairs": 0.0134, "Admissions & Registrations": 0.1427, "Campus Life": 0.023, "Cross-domain Queries": 0.063, "Financial Matters": 0.5576, "General Information": 0.0281, "Student Services": 0.1722}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Medium confidence (0.5576) + rule category"}
2026-02-06 19:27:29 | INFO | {"event": "LATENCY", "query_id": "d6430f9b", "timestamp": "2026-02-06T13:57:29.971613", "latency": {"total_ms": 61, "stages": {"validation": 4, "scope_check": 6, "classification": 7, "routing": 7, "answer_generation": 26}}}
2026-02-06 19:31:03 | INFO | {"event": "ANSWER_REJECTION", "query_id": "de48cbc2", "bot": "BOT-3", "timestamp": "2026-02-06T14:01:03.510986", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:31:03 | INFO | {"event": "ROUTING_DECISION", "query_id": "de48cbc2", "timestamp": "2026-02-06T14:01:03.518005", "query": "how are u", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.1995, "probabilities": {"Academic Affairs": 0.1903, "Admissions & Registrations": 0.1137, "Campus Life": 0.1485, "Cross-domain Queries": 0.058, "Financial Matters": 0.1253, "General Information": 0.1995, "Student Services": 0.1647}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.1995 < 0.45)"}
2026-02-06 19:31:03 | INFO | {"event": "LATENCY", "query_id": "de48cbc2", "timestamp": "2026-02-06T14:01:03.526749", "latency": {"total_ms": 49, "stages": {"validation": 2, "scope_check": 1, "classification": 7, "routing": 5, "answer_generation": 21}}}
2026-02-06 19:32:37 | INFO | {"event": "ROUTING_DECISION", "query_id": "5dbd3100", "timestamp": "2026-02-06T14:02:37.881362", "query": "hello", "validation": "FAILED", "scope": "NOT_CHECKED", "classifier": {"category": "NONE", "confidence": 0.0, "probabilities": {}}, "routed_to": "NONE", "similarity_score": null, "reason": "Please provide more detail. Example: 'What is the hostel fee?'"}
2026-02-06 19:32:37 | INFO | {"event": "LATENCY", "query_id": "5dbd3100", "timestamp": "2026-02-06T14:02:37.882371", "latency": {"total_ms": 17, "stages": {}}}
2026-02-06 19:32:51 | INFO | {"event": "ANSWER_REJECTION", "query_id": "494e5b23", "bot": "BOT-3", "timestamp": "2026-02-06T14:02:51.185020", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:32:51 | INFO | {"event": "ROUTING_DECISION", "query_id": "494e5b23", "timestamp": "2026-02-06T14:02:51.190035", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 19:32:51 | INFO | {"event": "LATENCY", "query_id": "494e5b23", "timestamp": "2026-02-06T14:02:51.195036", "latency": {"total_ms": 6056, "stages": {"validation": 4, "scope_check": 7, "classification": 94, "routing": 5, "answer_generation": 5937}}}
2026-02-06 19:34:47 | INFO | {"event": "ANSWER_REJECTION", "query_id": "522995a4", "bot": "BOT-3", "timestamp": "2026-02-06T14:04:47.281026", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:34:47 | INFO | {"event": "ROUTING_DECISION", "query_id": "522995a4", "timestamp": "2026-02-06T14:04:47.291278", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 19:34:47 | INFO | {"event": "LATENCY", "query_id": "522995a4", "timestamp": "2026-02-06T14:04:47.297279", "latency": {"total_ms": 56, "stages": {"validation": 2, "scope_check": 3, "classification": 11, "routing": 6, "answer_generation": 22}}}
2026-02-06 19:36:09 | INFO | {"event": "ROUTING_DECISION", "query_id": "b64689d0", "timestamp": "2026-02-06T14:06:09.723177", "query": "hello", "validation": "FAILED", "scope": "NOT_CHECKED", "classifier": {"category": "NONE", "confidence": 0.0, "probabilities": {}}, "routed_to": "NONE", "similarity_score": null, "reason": "Please provide more detail. Example: 'What is the hostel fee?'"}
2026-02-06 19:36:09 | INFO | {"event": "LATENCY", "query_id": "b64689d0", "timestamp": "2026-02-06T14:06:09.723177", "latency": {"total_ms": 5, "stages": {}}}
2026-02-06 19:36:15 | INFO | {"event": "ROUTING_DECISION", "query_id": "82d79560", "timestamp": "2026-02-06T14:06:15.870627", "query": "what is hostel fee", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "Financial Matters", "confidence": 0.5576, "probabilities": {"Academic Affairs": 0.0134, "Admissions & Registrations": 0.1427, "Campus Life": 0.023, "Cross-domain Queries": 0.063, "Financial Matters": 0.5576, "General Information": 0.0281, "Student Services": 0.1722}}, "routed_to": "BOT-1", "similarity_score": null, "reason": "Medium confidence (0.5576) + rule category"}
2026-02-06 19:36:15 | INFO | {"event": "LATENCY", "query_id": "82d79560", "timestamp": "2026-02-06T14:06:15.873838", "latency": {"total_ms": 1244, "stages": {"validation": 2, "scope_check": 6, "classification": 8, "routing": 7, "answer_generation": 1212}}}
2026-02-06 19:36:25 | INFO | {"event": "ANSWER_REJECTION", "query_id": "27ff3c6a", "bot": "BOT-3", "timestamp": "2026-02-06T14:06:25.495930", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:36:25 | INFO | {"event": "ROUTING_DECISION", "query_id": "27ff3c6a", "timestamp": "2026-02-06T14:06:25.502585", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 19:36:25 | INFO | {"event": "LATENCY", "query_id": "27ff3c6a", "timestamp": "2026-02-06T14:06:25.512628", "latency": {"total_ms": 56, "stages": {"validation": 4, "scope_check": 2, "classification": 10, "routing": 6, "answer_generation": 19}}}
2026-02-06 19:37:25 | INFO | {"event": "ROUTING_DECISION", "query_id": "0e9f8c06", "timestamp": "2026-02-06T14:07:25.190306", "query": "hello", "validation": "FAILED", "scope": "NOT_CHECKED", "classifier": {"category": "NONE", "confidence": 0.0, "probabilities": {}}, "routed_to": "NONE", "similarity_score": null, "reason": "Please provide more detail. Example: 'What is the hostel fee?'"}
2026-02-06 19:37:25 | INFO | {"event": "LATENCY", "query_id": "0e9f8c06", "timestamp": "2026-02-06T14:07:25.192951", "latency": {"total_ms": 14, "stages": {}}}
2026-02-06 19:37:35 | INFO | {"event": "ANSWER_REJECTION", "query_id": "4f7b90e5", "bot": "BOT-3", "timestamp": "2026-02-06T14:07:35.341707", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:37:35 | INFO | {"event": "ROUTING_DECISION", "query_id": "4f7b90e5", "timestamp": "2026-02-06T14:07:35.344749", "query": "where is the college", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.4196, "probabilities": {"Academic Affairs": 0.0933, "Admissions & Registrations": 0.108, "Campus Life": 0.1531, "Cross-domain Queries": 0.0253, "Financial Matters": 0.0675, "General Information": 0.4196, "Student Services": 0.1333}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.4196 < 0.45)"}
2026-02-06 19:37:35 | INFO | {"event": "LATENCY", "query_id": "4f7b90e5", "timestamp": "2026-02-06T14:07:35.348697", "latency": {"total_ms": 6442, "stages": {"validation": 1, "scope_check": 8, "classification": 82, "routing": 5, "answer_generation": 6337}}}
2026-02-06 19:37:40 | INFO | {"event": "ANSWER_REJECTION", "query_id": "acea3e7e", "bot": "BOT-3", "timestamp": "2026-02-06T14:07:40.513793", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
2026-02-06 19:37:40 | INFO | {"event": "ROUTING_DECISION", "query_id": "acea3e7e", "timestamp": "2026-02-06T14:07:40.522382", "query": "who is the prinicipal", "validation": "PASSED", "scope": "IN_SCOPE", "classifier": {"category": "General Information", "confidence": 0.1995, "probabilities": {"Academic Affairs": 0.1903, "Admissions & Registrations": 0.1137, "Campus Life": 0.1485, "Cross-domain Queries": 0.058, "Financial Matters": 0.1253, "General Information": 0.1995, "Student Services": 0.1647}}, "routed_to": "BOT-3", "similarity_score": null, "reason": "Low classifier confidence (0.1995 < 0.45)"}
2026-02-06 19:37:40 | INFO | {"event": "LATENCY", "query_id": "acea3e7e", "timestamp": "2026-02-06T14:07:40.533530", "latency": {"total_ms": 62, "stages": {"validation": 0, "scope_check": 4, "classification": 15, "routing": 6, "answer_generation": 21}}}
2026-02-06 19:47:05 | INFO | {"event": "ANSWER_REJECTION", "query_id": "fe84085c", "bot": "BOT-3", "timestamp": "2026-02-06T14:17:05.103847", "rejection": {"reason": "No documents retrieved", "score": null, "threshold": 1.5}}
